category,url,product_menu_url,name,is_available,price,price_per_kg,amount_kg
,https://basalam.com/zerafat_shop/product/7374284,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=2,خاک بنسای 3 لیتری,True,65٬000,21666.666666666668,3.0
,https://basalam.com/zerafat_shop/product/6215308,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=2,خاک ارکیده 3 لیتری,True,75٬000,25000.0,3.0
,https://basalam.com/zerafat_shop/product/6404035,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=2,خاک برگ 5 لیتری سوپر,True,56٬000,11200.0,5.0
,https://basalam.com/zerafat_shop/product/6423045,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=2,خاک برگ 8 لیتری,True,55٬000,6875.0,8.0
,https://basalam.com/zerafat_shop/product/7356117,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=2,خاک ارکیده 3 لیتری (بسته 2 عددی),True,145٬000,48333.333333333336,3.0
,https://basalam.com/salthalit/product/12327199,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=2,خاک اره نجاری,True,29٬000,,
,https://basalam.com/muscleworm/product/7739327,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=2,خاک ساکولنت ماسل ورم 5 لیتری (پس کرایه),True,130٬000,26000.0,5.0
,https://basalam.com/kavousianna/product/5492347,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=2,خاک وکود آماده خاک برگوکمپوست وپرلیت ترکیبی عالی,True,85٬000,,
,https://basalam.com/kiyanroban/product/24247083,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=2,خاک ژله ای,True,30٬000,,
,https://basalam.com/pingpong35/product/14784222,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=2,خاک برگ 25 کیلویی,True,250٬000,10000.0,25.0
