category,url,product_menu_url,name,is_available,price,price_per_kg,amount_kg
,https://basalam.com/golkhanekochek/product/17411814,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=2,خاک پوکه درشت,True,45000,15000.0,3.0
,https://basalam.com/keshmesh.karchan/product/22132819,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=2,خاکشیر ارگانیک اعلا تمیز و بدون خاک,True,300000,300000.0,1.0
,https://basalam.com/salthalit/product/12327199,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=2,خاک اره نجاری,True,29000,29000.0,1.0
,https://basalam.com/kavousianna/product/5492347,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=2,خاک وکود آماده خاک برگوکمپوست وپرلیت ترکیبی عالی,True,85000,42500.0,2.0
,https://basalam.com/kiyanroban/product/24247083,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=2,خاک ژله ای,True,30000,,
,https://basalam.com/mchavoosh/product/8269954,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=2,خاک کامل گلدان گیاهان آپارتمانی,True,41500,9222.222222222224,4.5
,https://basalam.com/1oo1barg/product/18705703,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=2,خاک رس (بسته 200گرمی),True,40000,200000.0,0.2
,https://basalam.com/mmshirvani/product/14563242,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=2,خاک ژله ای رنگی,True,7938,,
,https://basalam.com/nahal_best/product/13285182,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=2,خاک گلدان,True,100000,100000.0,1.0
,https://basalam.com/onlineshopeamirhosein/product/23482597,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=2,خاک ژله ای بسته 3 عددی,True,54000,,
,https://basalam.com/lavazem_janebi_talkhabi/product/7506323,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=2,خاک ژله ای رنگی مدل Seven Color،مناسب برای سبزه،گلها،گلدان آکواریوم،تنگ آب و... (ورق 20 عددی),True,135000,,
,https://basalam.com/hastimahdi/product/10541559,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=2,خاک رس سفالگری فیروزه کد 500,True,28300,217692.3076923077,0.13
,https://basalam.com/minimalshop/product/3877760,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=2,خاک ژله ای بی رنگ(خاک ژله ای سفید),True,15000,,
