url,price,amount_kg,name,price_per_kg,is_available
https://www.digikala.com/product/dkp-8739791/%D8%AE%D8%A7%DA%A9-%D9%BE%DB%8C%D8%AA-%D9%85%D8%A7%D8%B3-%D8%A2%D9%86%D8%AA%DB%8C%DA%A9-%D8%AE%D8%A7%DA%A9-%D9%85%D8%AF%D9%84-20ltr-%D9%88%D8%B2%D9%86-10-%DA%A9%DB%8C%D9%84%D9%88%DA%AF%D8%B1%D9%85/,235540,,sfda,,True
https://www.digikala.com/product/dkp-8739791/%D8%AE%D8%A7%DA%A9-%D9%BE%DB%8C%D8%AA-%D9%85%D8%A7%D8%B3-%D8%A2%D9%86%D8%AA%DB%8C%DA%A9-%D8%AE%D8%A7%DA%A9-%D9%85%D8%AF%D9%84-20ltr-%D9%88%D8%B2%D9%86-10-%DA%A9%DB%8C%D9%84%D9%88%DA%AF%D8%B1%D9%85/,235540,,sfda,,True
https://www.digikala.com/product/dkp-8739791/%D8%AE%D8%A7%DA%A9-%D9%BE%DB%8C%D8%AA-%D9%85%D8%A7%D8%B3-%D8%A2%D9%86%D8%AA%DB%8C%DA%A9-%D8%AE%D8%A7%DA%A9-%D9%85%D8%AF%D9%84-20ltr-%D9%88%D8%B2%D9%86-10-%DA%A9%DB%8C%D9%84%D9%88%DA%AF%D8%B1%D9%85/,235540,,sfda,,True
https://www.digikala.com/product/dkp-8739791/%D8%AE%D8%A7%DA%A9-%D9%BE%DB%8C%D8%AA-%D9%85%D8%A7%D8%B3-%D8%A2%D9%86%D8%AA%DB%8C%DA%A9-%D8%AE%D8%A7%DA%A9-%D9%85%D8%AF%D9%84-20ltr-%D9%88%D8%B2%D9%86-10-%DA%A9%DB%8C%D9%84%D9%88%DA%AF%D8%B1%D9%85/,235540,,sfda,,True
https://www.digikala.com/product/dkp-8739791/%D8%AE%D8%A7%DA%A9-%D9%BE%DB%8C%D8%AA-%D9%85%D8%A7%D8%B3-%D8%A2%D9%86%D8%AA%DB%8C%DA%A9-%D8%AE%D8%A7%DA%A9-%D9%85%D8%AF%D9%84-20ltr-%D9%88%D8%B2%D9%86-10-%DA%A9%DB%8C%D9%84%D9%88%DA%AF%D8%B1%D9%85/,235540,,sfda,,True
https://www.digikala.com/product/dkp-8739791/%D8%AE%D8%A7%DA%A9-%D9%BE%DB%8C%D8%AA-%D9%85%D8%A7%D8%B3-%D8%A2%D9%86%D8%AA%DB%8C%DA%A9-%D8%AE%D8%A7%DA%A9-%D9%85%D8%AF%D9%84-20ltr-%D9%88%D8%B2%D9%86-10-%DA%A9%DB%8C%D9%84%D9%88%DA%AF%D8%B1%D9%85/,235540,,sfda,,True
https://www.digikala.com/product/dkp-8739791/%D8%AE%D8%A7%DA%A9-%D9%BE%DB%8C%D8%AA-%D9%85%D8%A7%D8%B3-%D8%A2%D9%86%D8%AA%DB%8C%DA%A9-%D8%AE%D8%A7%DA%A9-%D9%85%D8%AF%D9%84-20ltr-%D9%88%D8%B2%D9%86-10-%DA%A9%DB%8C%D9%84%D9%88%DA%AF%D8%B1%D9%85/,235540,,sfda,,True
https://www.digikala.com/product/dkp-8739791/%D8%AE%D8%A7%DA%A9-%D9%BE%DB%8C%D8%AA-%D9%85%D8%A7%D8%B3-%D8%A2%D9%86%D8%AA%DB%8C%DA%A9-%D8%AE%D8%A7%DA%A9-%D9%85%D8%AF%D9%84-20ltr-%D9%88%D8%B2%D9%86-10-%DA%A9%DB%8C%D9%84%D9%88%DA%AF%D8%B1%D9%85/,235540,10.0,sfda,23554.0,True
