url,name,category,price,price_per_kg,amount_kg,last_price_update,is_available,created_at,last_updated
https://digikoud.com/کود-کامل-ماکرو-/24-ماکرو-کامل-1266.html,ماکرو کامل 12/6/6,"کود کامل ( ماکرو )
23",6450000,129000.0,,,,2025-07-22 17:41:05,2025-07-22 17:47:25
https://digikoud.com/کود-کامل-ماکرو-/29-ماکرو-کامل-15815.html,ماکرو کامل 15/8/15,"کود کامل ( ماکرو )
23",9460000,189200.0,,,,2025-07-22 17:41:09,2025-07-22 17:47:30
https://digikoud.com/کود-های-مایع/10-ضد-یخ-گیاهی.html,ضد یخ گیاهی,"کود های مایع
12",nan,nan,,,,2025-07-22 17:41:36,2025-07-22 17:41:36
https://digikoud.com/کود-های-مایع/74-کود-زیستی-ازتو-بارور-1.html,کود زیستی ازتو بارور-1,"کود های ازته
32",980000,196000.0,,,,2025-07-22 17:41:45,2025-07-22 17:42:28
https://digikoud.com/اسید-هیومیک/192-هیومیک-اسید-مایع.html,هیومیک اسید مایع,"کود های مایع
12",2610000,522000.0,,,,2025-07-22 17:41:47,2025-07-22 17:41:47
https://digikoud.com/پلت-مرغی/269-مایع-مرغی.html,مایع مرغی,"کود های مایع
12",2400000,120000.0,,,,2025-07-22 17:41:50,2025-07-22 17:41:50
https://digikoud.com/کود-های-مایع/294-اوره-سولفات.html,اوره سولفات,"کود های گوگردی
14",1775000,355000.0,,,,2025-07-22 17:41:53,2025-07-22 17:46:11
https://digikoud.com/کود-های-مایع/296-گوگرد-مایع.html,گوگرد مایع,"کود های گوگردی
14",1750000,350000.0,,,,2025-07-22 17:41:58,2025-07-22 17:46:19
https://digikoud.com/اسید-هیومیک/300-اسید-هیومیک.html,اسید هیومیک,"کود های مایع
12",550000,550000.0,,,,2025-07-22 17:42:01,2025-07-22 17:42:01
https://digikoud.com/اسید-هیومیک/302-اسید-هیومیک.html,اسید هیومیک,"کود های مایع
12",nan,nan,,,,2025-07-22 17:42:04,2025-07-22 17:42:04
https://digikoud.com/کود-های-ازته/13-سولفات-آمونیوم-پودری.html,سولفات آمونیوم پودری,"کود های ازته
32",7099997,141999.94,,,,2025-07-22 17:42:11,2025-07-22 17:42:11
https://digikoud.com/کود-های-ازته/14-سولفات-آمونیوم-گرانوله.html,سولفات آمونیوم گرانوله,"کود های ازته
32",nan,nan,,,,2025-07-22 17:42:14,2025-07-22 17:42:14
https://digikoud.com/کود-های-ازته/31-سولفات-آمونیوم-ازبک.html,سولفات آمونیوم ازبک,"کود های ازته
32",4900000,98000.0,,,,2025-07-22 17:42:16,2025-07-22 17:42:16
https://digikoud.com/کود-های-ازته/35-اوره-با-پوشش-گوگردی.html,اوره با پوشش گوگردی,"کود های گوگردی
14",9300004,372000.16,,,,2025-07-22 17:42:22,2025-07-22 17:45:53
https://digikoud.com/کود-های-ازته/40-نیترات-کلسیم.html,نیترات کلسیم,"کود های ریز مغزی
17",4750000,190000.0,,,,2025-07-22 17:42:25,2025-07-22 17:46:48
https://digikoud.com/کود-های-ازته/158-نیتروژنی-گوگردی.html,نیتروژنی گوگردی,"کود های گوگردی
14",1925000,38500.0,,,,2025-07-22 17:42:30,2025-07-22 17:45:56
https://digikoud.com/کود-های-ازته/184-سولفات-آمونیوم-پودری-شیراز.html,سولفات آمونیوم پودری شیراز,"کود های مرکب
37",5300000,106000.0,,,,2025-07-22 17:42:36,2025-07-22 17:44:26
https://digikoud.com/کود-های-ازته/185-سولفات-آمونیوم-گرانول-شیراز.html,سولفات آمونیوم گرانول شیراز,"کود های مرکب
37",5550000,111000.0,,,,2025-07-22 17:42:39,2025-07-22 17:44:29
https://digikoud.com/home/187-اوره-با-پوشش-گوگردی.html,اوره با پوشش گوگردی,"کود های گوگردی
14",2900000,116000.0,,,,2025-07-22 17:42:45,2025-07-22 17:46:03
https://digikoud.com/کود-های-ازته/266-اوره.html,اوره,"کود های ازته
32",nan,nan,,,,2025-07-22 17:43:09,2025-07-22 17:43:09
https://digikoud.com/کود-های-ازته/311-اوره-گوگردی.html,اوره گوگردی,"کود کامل ( ماکرو )
23",8500000,340000.0,,,,2025-07-22 17:43:45,2025-07-22 17:48:24
https://digikoud.com/کود-مخصوص-گل-و-سبزیجات/161-کود-15-30-15-مخصوص-درخت.html,کود 15 30 15 مخصوص درخت,"کود مخصوص گل و سبزیجات
15",nan,nan,,,,2025-07-22 17:44:24,2025-07-22 17:48:43
https://digikoud.com/کود-های-گوگردی/189-گوگرد-بنتونیت-دار.html,گوگرد بنتونیت دار,"کود های ریز مغزی
17",3000000,120000.0,,,,2025-07-22 17:44:34,2025-07-22 17:47:03
https://digikoud.com/اسید-هیومیک/191-هیومیک-اسید-پودری.html,هیومیک اسید پودری,"کود های مرکب
37",156700,13058.333333333334,,,,2025-07-22 17:44:37,2025-07-22 17:44:37
https://digikoud.com/کود-های-ریز-مغزی/227-سولفات-روی-پودری-34.html,سولفات روی پودری 34%,"کود های ریز مغزی
17",10750000,430000.0,,,,2025-07-22 17:44:46,2025-07-22 17:47:06
https://digikoud.com/کود-های-مرکب/272-کلسیم-منیزیم.html,کلسیم منیزیم,"کود های ریز مغزی
17",1575000,157500.0,,,,2025-07-22 17:44:54,2025-07-22 17:47:12
https://digikoud.com/کود-کامل-ماکرو-/276-ماکرو-کامل-15815.html,ماکرو کامل 15/8/15,"کود کامل ( ماکرو )
23",nan,nan,,,,2025-07-22 17:45:14,2025-07-22 17:48:05
https://digikoud.com/کود-های-ریز-مغزی/287-سولفات-منیزیم.html,سولفات منیزیم,"کود های ریز مغزی
17",1575000,63000.0,,,,2025-07-22 17:45:27,2025-07-22 17:47:17
https://digikoud.com/کود-های-گوگردی/33-گوگرد-آلی-گرانوله.html,گوگرد آلی گرانوله,"کود های گوگردی
14",950000,38000.0,,,,2025-07-22 17:45:49,2025-07-22 17:45:49
https://digikoud.com/کود-های-گوگردی/289-گوگرد-گرانوله-بنتونیت-دار-75.html,گوگرد گرانوله بنتونیت دار 75%,"کود های گوگردی
14",2275000,91000.0,,,,2025-07-22 17:46:09,2025-07-22 17:46:09
https://digikoud.com/کود-های-گوگردی/288-گوگرد-میکرونیزه-99-درصد.html,گوگرد میکرونیزه 99 درصد,"کود های گوگردی
14",2775000,111000.0,,,,2025-07-22 17:46:16,2025-07-22 17:46:16
https://digikoud.com/کود-های-بیولوژیک/310-بایوکامپوزیت-گوگردی-تیاس.html,بایوکامپوزیت گوگردی (تیاس),"کود مخصوص گل و سبزیجات
15",3800000,1900000.0,,,,2025-07-22 17:46:22,2025-07-22 17:49:12
https://digikoud.com/کود-های-ریز-مغزی/15-سولفات-روی-پودری-22-درصد.html,سولفات روی پودری 22 درصد,"کود های ریز مغزی
17",16000000,640000.0,,,,2025-07-22 17:46:32,2025-07-22 17:46:32
https://digikoud.com/کود-های-ریز-مغزی/21-سولفات-منگنز-چینی.html,سولفات منگنز چینی,"کود های ریز مغزی
17",21250000,850000.0,,,,2025-07-22 17:46:37,2025-07-22 17:46:37
https://digikoud.com/کود-های-شیمیایی/23-سولفات-روی-گرانوله.html,سولفات روی گرانوله 22 درصد,"کود های ریز مغزی
17",15500001,620000.04,,,,2025-07-22 17:46:41,2025-07-22 17:46:41
https://digikoud.com/کود-های-ریز-مغزی/27-سولفات-آهن.html,سولفات آهن 17 درصد,"کود های ریز مغزی
17",3000000,120000.0,,,,2025-07-22 17:46:45,2025-07-22 17:46:45
https://digikoud.com/کود-های-ریز-مغزی/47-سولفات-آهن-20-درصد.html,سولفات آهن 20 درصد,"کود های ریز مغزی
17",4225000,169000.0,,,,2025-07-22 17:46:52,2025-07-22 17:46:52
https://digikoud.com/کود-های-ریز-مغزی/48-سولفات-روی.html,سولفات روی 20 درصد,"کود های ریز مغزی
17",6130000,245200.0,,,,2025-07-22 17:46:54,2025-07-22 17:46:54
https://digikoud.com/کود-مخصوص-گل-و-سبزیجات/169-کود-ریزمغذی-مخصوص-گل.html,کود ریزمغذی مخصوص گل,"کود مخصوص گل و سبزیجات
15",nan,nan,,,,2025-07-22 17:46:57,2025-07-22 17:48:58
https://digikoud.com/کود-های-ریز-مغزی/183-اسید-بوریک.html,اسید بوریک,"کود های ریز مغزی
17",26250002,1050000.08,,,,2025-07-22 17:47:00,2025-07-22 17:47:00
https://digikoud.com/کود-های-ریز-مغزی/261-کلات-آهن.html,کلات آهن,"کود های ریز مغزی
17",nan,nan,,,,2025-07-22 17:47:09,2025-07-22 17:47:09
https://digikoud.com/کود-کامل-ماکرو-/149-ماکروکامل-858.html,ماکروکامل 8/5/8,"کود کامل ( ماکرو )
23",4500000,150000.0,,,,2025-07-22 17:47:34,2025-07-22 17:47:34
https://digikoud.com/کود-مخصوص-گل-و-سبزیجات/153-کود-کامل-مخصوص-گل.html,کود کامل مخصوص گل,"کود مخصوص گل و سبزیجات
15",nan,nan,,,,2025-07-22 17:47:37,2025-07-22 17:48:35
https://digikoud.com/کود-کامل-ماکرو-/157-کود-30-15-5-مخصوص-درخت.html,کود 30 5 15 مخصوص درخت,"کود مخصوص گل و سبزیجات
15",nan,nan,,,,2025-07-22 17:47:40,2025-07-22 17:48:40
https://digikoud.com/کود-مخصوص-گل-و-سبزیجات/156-کود-36-12-12-مخصوص-گل.html,کود 36 12 12 مخصوص گل,"کود مخصوص گل و سبزیجات
15",nan,nan,,,,2025-07-22 17:47:43,2025-07-22 17:48:38
https://digikoud.com/کود-مخصوص-گل-و-سبزیجات/152-کود-کاکتوس.html,کود کاکتوس,"کود مخصوص گل و سبزیجات
15",nan,nan,,,,2025-07-22 17:48:32,2025-07-22 17:48:32
https://digikoud.com/کود-مخصوص-گل-و-سبزیجات/162-کود-باردهی-صیفی-جات.html,کود باردهی صیفی جات,"کود مخصوص گل و سبزیجات
15",nan,nan,,,,2025-07-22 17:48:46,2025-07-22 17:48:46
https://digikoud.com/کود-مخصوص-گل-و-سبزیجات/166-کود-گیاهان-آپارتمانی.html,کود گیاهان آپارتمانی,"کود مخصوص گل و سبزیجات
15",nan,nan,,,,2025-07-22 17:48:49,2025-07-22 17:48:49
https://digikoud.com/کود-مخصوص-گل-و-سبزیجات/167-کود-گیاهان-باغچه-ای.html,کود گیاهان باغچه ای,"کود مخصوص گل و سبزیجات
15",nan,nan,,,,2025-07-22 17:48:52,2025-07-22 17:48:52
https://digikoud.com/کود-مخصوص-گل-و-سبزیجات/168-کود-گلدهی.html,کود گلدهی,"کود مخصوص گل و سبزیجات
15",nan,nan,,,,2025-07-22 17:48:55,2025-07-22 17:48:55
https://digikoud.com/کود-مخصوص-گل-و-سبزیجات/170-کود-رز.html,کود رز,"کود مخصوص گل و سبزیجات
15",nan,nan,,,,2025-07-22 17:49:01,2025-07-22 17:49:01
https://digikoud.com/کود-مخصوص-گل-و-سبزیجات/171-کود-رشد-مخصوص-گیاهان.html,کود رشد مخصوص گیاهان,"کود مخصوص گل و سبزیجات
15",nan,nan,,,,2025-07-22 17:49:05,2025-07-22 17:49:05
