url,name,category,price,price_per_kg,amount_kg,last_price_update,is_available,created_at,last_updated
https://sepahankesht.com/shop/%da%a9%d9%88%d8%af-%d8%a7%d8%b3%db%8c%d8%af%d9%87%db%8c%d9%88%d9%85%db%8c%da%a9-%da%af%db%8c%d8%a7%d9%87%d8%a7%d9%86-%d8%a2%d9%be%d8%a7%d8%b1%d8%aa%d9%85%d8%a7%d9%86%db%8c-60-%d9%85%db%8c%d9%84%db%8c,کود اسید هیومیک گیاهان آپارتمانی ۶۰ میلی لیتر,هیومیک-اسید,30000,nan,,,True,2025-07-27 12:16:57,2025-07-27 16:18:50
https://sepahankesht.com/shop/%da%a9%d9%88%d8%af-%d8%b1%db%8c%d8%b2%d9%85%d8%ba%d8%b0%db%8c-%d9%87%d9%88%da%af%d8%b1-1-%d9%84%db%8c%d8%aa%d8%b1,کود ریزمغذی هوگر ۱ لیتر,هیومیک-اسید,177600,177600.0,1.0,,True,2025-07-27 12:17:01,2025-07-27 16:18:51
https://sepahankesht.com/shop/%d9%be%d8%aa%d8%a7%d8%b3%db%8c%d9%85-%d9%88-%d9%87%db%8c%d9%88%d9%85%db%8c%da%a9-%d8%a7%d8%b3%db%8c%d8%af-%d8%b3%db%8c%d9%81%d9%88%d9%84,کود جلبک دریایی سیفول,هیومیک-اسید,187000,187000.0,1.0,,True,2025-07-27 12:17:06,2025-07-27 16:18:53
https://sepahankesht.com/shop/%da%a9%d9%88%d8%af-%d9%81%d9%88%d9%84%d9%81%d9%88%d8%b1%d8%b3-%d8%a7%d8%b3-%d9%86%d9%88%d8%aa%d8%b1%db%8c%d9%88%db%8c%d9%85-fullforce-s-1%da%a9%db%8c%d9%84%d9%88%da%af%d8%b1%d9%85,کود فول‌فورس اس نوتریویم (FULLFORCE-S) 1کیلوگرم,هیومیک-اسید,268800,268800.0,1.0,,True,2025-07-27 12:17:10,2025-07-27 16:18:55
https://sepahankesht.com/shop/%da%a9%d9%88%d8%af-%d9%85%d8%b1%d8%ba%db%8c-%d9%85%d8%a7%db%8c%d8%b9-%d9%86%db%8c%d9%88-%d8%af%d8%a7%d8%aa%db%8c%d8%b3-%d8%a2%d9%84-new-datis-all-%d8%ad%d8%ac%d9%85-5-%d9%84%db%8c%d8%aa%d8%b1,کود مرغی مایع نیو داتیس آل (NEW DATIS ALL) حجم 5 لیتر,هیومیک-اسید,326400,65280.0,5.0,,True,2025-07-27 12:17:12,2025-07-27 16:18:56
https://sepahankesht.com/shop/%da%a9%d9%88%d8%af-%d9%be%d9%88%d8%af%d8%b1%db%8c-%d8%a7%d8%b3%db%8c%d8%af%d9%87%db%8c%d9%88%d9%85%db%8c%da%a9-asorik-%d9%88%d8%b2%d9%86-1-%da%a9%db%8c%d9%84%d9%88%da%af%d8%b1%d9%85,کود پودری اسیدهیومیک ASORIK وزن 1 کیلوگرم,هیومیک-اسید,327600,327600.0,1.0,,True,2025-07-27 12:17:18,2025-07-27 16:18:58
https://sepahankesht.com/shop/%da%a9%d9%88%d8%af-%d8%af%d8%a7%d8%aa%db%8c%d8%b3-%d9%81%d9%88%d8%b1%d9%86%d9%88%d8%aa%d8%b1%db%8c%d9%86%d8%aa-%d8%a7%d8%b1%da%af%d8%a7%d9%86%db%8c%da%a9-5-%d9%84%db%8c%d8%aa%d8%b1,کود داتیس فورنوترینت ارگانیک (کود مرغی) ۵ لیتر,هیومیک-اسید,393360,78672.0,5.0,,True,2025-07-27 12:17:22,2025-07-27 16:19:00
https://sepahankesht.com/shop/%da%a9%d9%88%d8%af-%d9%87%db%8c%d9%88%d9%85%db%8c%da%a9-%d8%a7%d8%b3%db%8c%d8%af-%d9%be%d8%a7%d8%a8%d8%b1%d8%a7,کود هیومیک اسید پابرا ۲.۵ کیلوگرمی,هیومیک-اسید,485760,194304.0,2.5,,True,2025-07-27 12:17:31,2025-07-27 16:19:03
https://sepahankesht.com/shop/%da%a9%d9%88%d8%af-%d9%87%db%8c%d9%88%d9%85%db%8c%da%a9-%d8%a7%d8%b3%db%8c%d8%af-%d9%be%d9%88%d8%af%d8%b1%db%8c-%d9%87%db%8c%d9%88%d9%85%d9%88%d9%84%d8%a7%db%8c%d9%81-1-%da%a9%db%8c%d9%84%d9%88%da%af,کود هیومیک اسید پودری هیومولایف ۱ کیلوگرم,هیومیک-اسید,498960,498960.0,1.0,,True,2025-07-27 12:17:38,2025-07-27 16:19:07
https://sepahankesht.com/shop/%da%a9%d9%88%d8%af-%d9%87%db%8c%d9%88%d9%85%db%8c%da%a9-%d8%a7%d8%b3%db%8c%d8%af-%d9%85%d8%a7%db%8c%d8%b9-%d9%81%d9%88%d8%b1%d9%86%d9%88%d8%aa%d8%b1%db%8c%d9%86%d8%aa-om-%d8%ad%d8%ac%d9%85-5-%d9%84,کود هیومیک اسید مایع فورنوترینت OM حجم 5 لیتر,هیومیک-اسید,508200,101640.0,5.0,,True,2025-07-27 12:17:40,2025-07-27 16:19:08
https://sepahankesht.com/shop/%da%a9%d9%88%d8%af-%d9%87%db%8c%d9%88%d9%85%db%8c%da%a9-%d8%a7%d8%b3%db%8c%d8%af-%d9%be%d9%88%d8%af%d8%b1%db%8c-%d9%87%d9%88%d9%85%d9%88%da%a9%d8%b3%d8%a7%d9%84-%db%b9%db%b5,کود هیومیک اسید پودری هوموکسال ۹۵% وزن ۱ کیلوگرم,هیومیک-اسید,513480,513480.0,1.0,,True,2025-07-27 12:17:46,2025-07-27 16:19:10
https://sepahankesht.com/shop/%da%a9%d9%88%d8%af-%d9%85%d8%b1%d8%ba%db%8c-%d9%85%d8%a7%db%8c%d8%b9-%da%86%db%8c%da%a9%d9%88%d8%aa%db%8c-20-%d9%84%db%8c%d8%aa%d8%b1,کود مرغی مایع چیکوتی ۲۰ لیتر,هیومیک-اسید,2085600,104280.0,20.0,,True,2025-07-27 12:17:55,2025-07-27 16:19:15
