url,name,category,price,price_per_kg,amount_kg,last_price_update,is_available,created_at,last_updated
https://basalam.com/plascoo_pooria/product/6880556,خاک انداز دورنگ متوسط طاها پلاستیک در خانه مدرن,nan,27٬000,nan,,,,2025-08-04 10:37:55,2025-08-04 10:37:55
https://basalam.com/nahal_best/product/13285182,خاک گلدان,nan,100٬000,nan,,,,2025-08-04 10:37:57,2025-08-04 10:37:57
https://basalam.com/atari-gol-narges707/product/18290911,خاک رس قهوه ای 200 گرم,nan,160٬000,nan,,,,2025-08-04 10:38:00,2025-08-04 10:38:00
https://basalam.com/onlineshopeamirhosein/product/23482597,خاک ژله ای بسته 3 عددی,nan,54٬000,nan,,,,2025-08-04 10:38:02,2025-08-04 10:38:02
https://basalam.com/golsara_parsa/product/12102974,خاک پرلیت دانه متوسط بسته بندی 2لیتری وزن 200 گرم (ارسال با پست پیشتاز)مناسب برای گیاه و حلزون,nan,28٬000,nan,,,,2025-08-04 10:38:04,2025-08-04 10:38:04
https://basalam.com/rafan/product/11785331,خاک گلدان,nan,350٬000,nan,,,,2025-08-04 10:38:07,2025-08-04 10:38:07
https://basalam.com/mkt/product/5731975,خاک پبت ماس سایز بزرگ 20 لیتری سرزمین خاک,nan,179٬000,nan,,,,2025-08-04 10:38:09,2025-08-04 10:38:09
https://basalam.com/mkt/product/5840464,خاک سانسوریا سایز بزرگ 20 لیتری آقای خاک,nan,179٬200,nan,,,,2025-08-04 10:38:11,2025-08-04 10:38:11
https://basalam.com/mkt/product/5732220,خاک سانسوریا سایز متوسط 10 لیتری سرزمین خاک,nan,99٬200,nan,,,,2025-08-04 10:38:14,2025-08-04 10:38:14
https://basalam.com/mkt/product/5732016,خاک پیت ماس سایز متوسط 10 لیتری سرزمین خاک,nan,99٬400,nan,,,,2025-08-04 10:38:16,2025-08-04 10:38:16
https://basalam.com/mkt/product/5840489,خاک ورمی کمپوست سایز متوسط 10 لیتری آقای خاک,nan,99٬800,nan,,,,2025-08-04 10:38:18,2025-08-04 10:38:18
https://basalam.com/mkt/product/5840086,خاک برگ غنی شده سایز بزرگ 20 لیتری آقای خاک,nan,178٬500,nan,,,,2025-08-04 10:38:21,2025-08-04 10:38:21
https://basalam.com/mkt/product/5732669,خاک سبزی کاری سایز بزرگ 20 لیتری سرزمین خاک,nan,178٬200,nan,,,,2025-08-04 10:38:23,2025-08-04 10:38:23
